date,strategy_return,benchmark_return,strategy_equity,benchmark_equity
2017-09-05,0.004538629555519942,-0.0008271100477547089,1.5580916239019746,1.3428748838317885
2017-09-06,0.0075605389300363495,-0.0001165414957792904,1.5698716362810492,1.3427183831841822
2017-09-07,0.006502709694544842,0.007021709349659788,1.580080055789485,1.3521465614093469
2017-09-08,0.009125826933157147,0.002652833712603289,1.594499592919153,1.355733581391834
2017-09-11,0.006975329346067557,-0.0007487573215712168,1.6056217527219345,1.354718465946667
2017-09-12,0.006777252908715114,0.0011911438936460794,1.6165034574158654,1.356332130574989
2017-09-13,-0.0004432300931690443,0.00567657910717545,1.6157869744378268,1.3640314572098016
2017-09-14,0.002322304938413825,-0.004464710415546969,1.6195393245079885,1.3579414517556632
2017-09-15,0.005066805862376807,-0.0029343891965346175,1.6277452158517554,1.3539567230301048
2017-09-18,0.00035293046307782717,0.0029419819886388338,1.6283196967245586,1.357940039322656
2017-09-19,-0.010241708060254743,-0.005796823530729078,1.6116429217619432,1.3500683005493912
2017-09-20,-0.0038514288958192053,-0.0015143304350131725,1.6054357936433268,1.3480238510325229
2017-09-21,0.004401451301487428,0.0019389797875307146,1.6125020411067126,1.3506376420327841
2017-09-22,0.003472947955361609,0.005592539879347921,1.6181021767733907,1.358191136908401
2017-09-25,-0.006362676530116944,-0.012243653787052194,1.6078067160299037,1.3415619148514517
2017-09-26,-0.0030973893637073297,-0.0005763026409285887,1.6028267126087754,1.3407887691769536
2017-09-27,0.007354687683918301,0.006327724235774809,1.6146150024914545,1.3492729107667294
2017-09-28,0.0064525047466506,0.00042545572643291896,1.6250333134590438,1.3498469666531359
2017-09-29,0.00998555001271136,-0.0005905514941835222,1.641260164882911,1.3490498125100598
2017-10-02,0.0035871934888529466,0.008717777403798838,1.6471476826598928,1.360810528482159
2017-10-03,-0.010515439574587114,-0.011518564358793393,1.6298272007324615,1.3451359448297135
2017-10-04,0.0062197042080897776,0.0001912676897077581,1.6399642438313164,1.345393225874224
2017-10-05,0.006929395846669813,0.001511899316054055,1.6513282052512082,1.347427324972247
2017-10-06,0.00730414559003926,0.008515661406615346,1.6633897468793013,1.358901559841732
2017-10-09,-0.0077814607674607785,-0.009621172785079013,1.6504461448229635,1.3458273331365813
2017-10-10,0.009331693655517078,-0.0051906086308580734,1.6658476026413804,1.3388416701655579
2017-10-11,-0.010011299181229413,-0.005592868760092545,1.6491703039010037,1.3313537044137789
2017-10-12,0.007688901505684612,0.00818314615165494,1.6618506119337986,1.342248366356544
2017-10-13,0.0083804949078784,0.005829002182883916,1.6757777425247646,1.350072335014009
2017-10-16,0.0013420198846574303,0.0066445613886404326,1.6780266695774992,1.3590429735231144
2017-10-17,0.017933950198495568,-0.0024839187363343423,1.7081203163014496,1.3556672212176968
2017-10-18,0.006564401065391874,-0.005225252161260588,1.7193331031255963,1.348583518140079
2017-10-19,0.005817269483609019,0.002725597273919425,1.7293349271185674,1.3522592137007743
2017-10-20,-0.002323549494957092,-0.004221059939980648,1.7253167318220495,1.3465512465053522
2017-10-23,0.0015395617356459925,0.007275203868059937,1.7279729634442325,1.3563476813424689
2017-10-24,0.00831279484712873,0.0034700602710044937,1.7423372481907293,1.3610542895451645
2017-10-25,-0.013294242665593274,-0.0008488352525331949,1.7191741940079797,1.3598989786835871
2017-10-26,0.0013883585050402294,0.002783366242811461,1.7215610241218764,1.3636840755944888
2017-10-27,-0.005443667832404575,0.00488095482561221,1.7121894177533428,1.3703401559638722
2017-10-30,-0.00869334642050327,-0.0013826122743713642,1.6973047620072932,1.3684455068441725
2017-10-31,0.002168652062262651,-0.010852952994881787,1.7009856254797084,1.3535938320823355
2017-11-01,-0.003008421781783251,-0.0134406884455439,1.695868343273515,1.335400599103507
2017-11-02,-0.0028039280933915838,0.0058908170783859015,1.691113250383117,1.3432671997591925
2017-11-03,0.007523189280398412,0.012340812432672932,1.703835815460339,1.3598442083183826
2017-11-06,0.0006057295631971917,-0.005439972630161619,1.7048678791845975,1.3524466930438468
2017-11-07,0.004405146001459063,-0.008745529429720303,1.7123780711056036,1.340618830687704
2017-11-08,-0.0013096583918073001,1.062692831613199e-05,1.7101354407948333,1.3406330773479171
2017-11-09,0.007885027086195057,0.006049070144732466,1.7236199050665626,1.3487426608711433
2017-11-10,0.009737040119301026,0.011424827725638548,1.7404028612326217,1.3641518134178154
2017-11-13,-0.01102089343523201,-0.0025992238639617193,1.721222066764604,1.3606060774703133
2017-11-14,0.0006218737895827826,-0.002329352005570856,1.7222924496539762,1.357436746974966
2017-11-15,-0.013654415973169815,-0.013399019656655659,1.6987755521189511,1.3392484253195815
2017-11-16,0.0034350565911252335,0.005624965019371264,1.7046109422760998,1.346781650864252
2017-11-17,-0.010616719479302797,0.0013329870223941082,1.6865135660806045,1.3485768933268527
2017-11-20,0.0004472437523868426,0.0017985533915902963,1.6872678487363497,1.351002380872166
2017-11-21,0.005626681844653092,0.015383564975257252,1.6967615681079014,1.3717856137800402
2017-11-22,0.00879038037128854,0.01086490822321029,1.7116767476909538,1.3866899385756803
2017-11-23,-0.012777152418188218,-0.003992187009199066,1.6898063929950378,1.3811540130171116
2017-11-24,-0.008281411668116096,-0.007858262105791061,1.6758124106152315,1.370300542774358
2017-11-27,-0.003277288169658332,0.008442140473778864,1.6703202904273555,1.3818688124477545
2017-11-28,0.006109926830624463,0.0058033884110837985,1.680525825185574,1.3898883338995518
2017-11-29,0.020030901712091504,0.013514328233709058,1.7141882728144975,1.4086717410520735
2017-11-30,0.010236788700297353,0.0056154050126617505,1.7317360559558272,1.4165820034079724
2017-12-01,0.010077903605709704,0.01033903320959123,1.749188324998282,1.4312280917853166
2017-12-04,0.014873540187723355,0.009535727811961853,1.7752049478460405,1.444875893305415
2017-12-05,0.0002920067297382811,0.00224920891112812,1.7757233196374762,1.448125721040112
2017-12-06,0.0039337140890974105,0.0051391848710720806,1.782708507478273,1.4555679068370915
2017-12-07,-0.00688765789815715,-0.011575426183807414,1.7704298211466283,1.4387190879759795
2017-12-08,0.0037954627913010888,-0.0035443508721342,1.7771494216574,1.4336197627217557
2017-12-11,0.004276510683241863,-0.001386724303668846,1.7847494201448348,1.4316317273545696
2017-12-12,-0.005607998156994531,-0.008063944481085161,1.7747405486859655,1.4200871285878223
2017-12-13,-0.008059980257045315,0.00589818543523811,1.7604361749021789,1.428463065806428
2017-12-14,0.01041183533438783,0.01677013571573363,1.7787655464719598,1.4524185852849147
2017-12-15,0.004217771529835823,0.005556605918778448,1.7862679731521218,1.4604891029924527
2017-12-18,0.006226084501773199,0.0059954866984948535,1.797389428495778,1.4692454459827406
2017-12-19,0.005596187195291683,0.011666464228567028,1.8074479562004788,1.4863863454212833
2017-12-20,-0.007336886714452465,-0.005731766667406213,1.7941869153035674,1.47786672571171
2017-12-21,-0.014708373076064873,-0.005199860344332619,1.7677973447850885,1.470182025130473
2017-12-22,0.0013526657649476732,-0.0058989787207062855,1.7701885837327447,1.4615094526486634
2017-12-25,-0.008115326845103483,-0.000898839555775327,1.7558229247982826,1.4601957901414833
2017-12-26,0.009041831257052638,0.006980927498195635,1.7716987794015733,1.4703893110856314
2017-12-27,0.007127477258815055,-0.0056644110399610426,1.7843265221612283,1.4620604216388773
2017-12-28,0.0075392157667161595,0.00632778206567057,1.7977789448100763,1.4713120213538506
2017-12-29,0.003331902279598712,0.009481516381748226,1.8037689685745038,1.4852622903869803
2018-01-01,0.0046288533597831725,0.011799731481572831,1.8121183506249625,1.5027879865932525
2018-01-02,0.00426029586987849,0.0059452855372671976,1.8198385109498612,1.5117224902755244
2018-01-03,-0.0020570120156941187,-0.0018469310020551438,1.8160950812662144,1.5089304431417305
2018-01-04,0.0030579188634111865,0.007226057787314957,1.8216485526729667,1.5198340617209114
2018-01-05,0.007054094412552818,0.009122287405302507,1.834498633550012,1.5336984248402978
2018-01-08,0.0026986703944770576,-0.0023102121809386866,1.8394493407010821,1.5301552560573455
2018-01-09,0.009019001454206126,-0.0021460789284163256,1.8560393369798038,1.5268714221051154
2018-01-10,-0.008927460493649564,-0.00526812265069844,1.839469619124257,1.5188276761816193
2018-01-11,0.0009212048171967819,-0.006099148638100557,1.8411641473984812,1.5095641204289267
2018-01-12,0.0018612940090666497,-0.0027933007428517648,1.8445910951957425,1.5053474538499503
2018-01-15,0.005108569678867709,0.006726624222131508,1.854014317334569,1.5154733604957413
2018-01-16,0.009118042372748084,0.00845662879017399,1.8709192984397072,1.5282891561468512
2018-01-17,-0.012102430405144138,-0.016064816164594417,1.8482766278366995,1.503737471807009
2018-01-18,0.003919781171210871,0.0012702624214261105,1.855521467761683,1.5056476130091354
2018-01-19,-0.007142553689616507,0.0008548905239405546,1.842268306055959,1.5069347768858905
2018-01-22,0.0012117197121813699,0.004269587489023799,1.8445006188775341,1.5133687667560574
2018-01-23,-0.003422867465882199,0.006138894001580172,1.8381871377183787,1.5226591772004747
2018-01-24,-0.006864885066167558,-6.200399360083153e-05,1.8255681942878346,1.5225647662505954
2018-01-25,-8.151994598567142e-05,-0.0027573508516050144,1.825419374067243,1.5183665209957506
2018-01-26,0.0072346237134797145,-0.0016761049495548075,1.8386255963579152,1.5158215793546712
2018-01-29,-0.0035448287903300972,0.002387953374669058,1.8321079834093077,1.5194412906104875
2018-01-30,-0.000910388632902233,0.004961581369366086,1.8304400531269625,1.5269801222098263
2018-01-31,0.0010356475401822603,0.0024074507408919504,1.8323357438654344,1.5306562516363678
2018-02-01,0.0033132861501585413,0.008484091466503932,1.8384067965080242,1.5436424792790266
2018-02-02,-0.0016471712115343484,-0.0011831355651570896,1.8353786257577271,1.5418161409619044
2018-02-05,-0.000680165129385661,-0.009292368799635298,1.834130265217267,1.527489016758856
2018-02-06,-0.012653451914033071,-0.0032891134571028657,1.8109221861022675,1.5224649320782575
2018-02-07,-0.004608540761737741,0.00191514517389052,1.80257647739128,1.5253806734453448
2018-02-08,-0.002166274619241533,0.001324618587616358,1.7986716017190654,1.5274012210385812
2018-02-09,-0.0005866732590185846,-0.004299465371385328,1.7976163691885807,1.520834212380514
2018-02-12,-0.0008442038348713821,0.0025534475563868952,1.7960988145560841,1.5247175827837867
2018-02-13,0.002840023013328826,0.0010264943002036009,1.8011997765236358,1.5262826966919345
2018-02-14,0.002122306208604282,-0.0033264214164304695,1.8050224739922884,1.5212056372421312
2018-02-15,-0.006072438890766141,-0.00306998359689635,1.7940615853225108,1.5165355608882916
2018-02-16,0.0025825822310549342,-0.0035675676204149492,1.7986948968941832,1.5111252177260586
2018-02-19,0.0027371004994305444,0.001549216455233371,1.8036181055947953,1.5134662777792778
2018-02-20,0.0060859964063377054,0.00418602402585494,1.814594918903851,1.519801683980383
2018-02-21,0.0009316591101549513,-0.0011062976436733013,1.8162855027912885,1.5181203309585447
2018-02-22,0.0014150687358360035,-0.0038062169423420666,1.8188556716216409,1.5123420356343364
2018-02-23,0.012898557352679713,0.012934181621054974,1.8423162858182993,1.531902942196387
2018-02-26,0.0011524544255876825,-0.004526504706483525,1.8444394713752228,1.524968776318659
2018-02-27,0.005490898598609036,-0.00638783211464157,1.8545671014838163,1.515227531795465
2018-02-28,0.005224135903413196,-0.0042069067687298956,1.8642556120639666,1.5088531108357888
2018-03-01,-0.006213127152834433,0.0012961656269193517,1.8526727549008282,1.5108088343741244
2018-03-02,-0.0002723258021950501,-0.00015455962337575235,1.8521682243066449,1.5105753243296909
2018-03-05,-0.0053366435046398415,-0.00507866949023042,1.8422838627828986,1.5029036115173229
2018-03-06,0.014348807494053057,0.00399009075893117,1.8687184392793708,1.5089003333292024
2018-03-07,-0.019774717434743534,-0.018505000224234458,1.8317650601775262,1.4809781323225981
2018-03-08,0.0017774753907838408,0.0052215602745088185,1.8350209774936892,1.4887111489057498
2018-03-09,0.0033834900654535756,0.009011251605299933,1.8412297527409378,1.5021262996361548
2018-03-12,-0.00424472630683633,-0.00184785626882783,1.8334142363725485,1.499350586136801
2018-03-13,-0.0057678586625233095,-0.005158221790507345,1.8228393621872936,1.4916166032717804
2018-03-14,-0.011992351629798836,-0.008497192533702055,1.8009792315913054,1.4789420498073134
2018-03-15,-0.01623387304471265,-0.008491956984454513,1.771742363389488,1.4663829375378488
2018-03-16,0.011438503971134845,0.0044876421996462995,1.7920084454489464,1.472963539489185
2018-03-19,-0.003992966714882325,0.004590206587927845,1.7848530153734807,1.4797247464319256
2018-03-20,-0.005820916666066248,0.004149929876820294,1.7744635347098148,1.485865500366614
2018-03-21,-0.0069168519603810905,-0.005028475350801101,1.7621898331311325,1.4783938623234147
2018-03-22,-0.007449376125476987,0.004054116522518678,1.7490626182596472,1.4843874433074504
2018-03-23,-0.004187841387275015,-0.0005093610362638806,1.7417378214379637,1.4836313541811104
2018-03-26,0.007712923845666981,0.011712622393518377,1.7551717126138326,1.501008568003818
2018-03-27,0.0006577821644269863,0.003179336178523978,1.7563262332618967,1.505780778848347
2018-03-28,0.01423648186635303,0.007923916450541996,1.7813301398331298,1.5177124599327734
2018-03-29,-0.004185235362889912,-0.0006919355588659026,1.7738748539389184,1.516662300713612
2018-03-30,0.00844665970552061,0.02043904732895857,1.7888581711903206,1.5476614332599448
2018-04-02,0.004114001938532286,0.00897278433570621,1.7962175371743572,1.5615482655252761
2018-04-03,-0.009272897802105199,-0.00526101155258378,1.7795613955217904,1.5533329420604305
2018-04-04,0.007462410973588277,0.00858910394012491,1.7928412140079064,1.5666746801534075
2018-04-05,0.0056283653884220035,0.0001689908452980754,1.8029319794437648,1.5669394338319136
2018-04-06,0.019680212651089914,0.00920031302408493,1.8384140641946687,1.5813557671129497
2018-04-09,-0.0015348824595510606,0.00315038983226007,1.8355923146941444,1.586337654242848
2018-04-10,0.0008310221591596445,0.004535715348338576,1.8371177325828383,1.5935328302888445
2018-04-11,0.008519458540977205,0.002544307258756401,1.8527689809404717,1.597587267436015
2018-04-12,0.004068447736427597,0.0009341743023537907,1.8603068747071023,1.5990796924070214
2018-04-13,0.0029057459730654767,0.005402724028620937,1.8657124539169485,1.6077190786848687
2018-04-16,-0.0015726516176426393,0.0012710290822832565,1.86277833820824,1.609762536390019
2018-04-17,-0.007891587655711813,-0.01183503010698593,1.8480780596691084,1.590710948306745
2018-04-18,0.013204069453130424,0.01010135058418822,1.8724802107237857,1.606779277273698
2018-04-19,0.006156913414832228,-0.002649619078018209,1.884008909252199,1.6025219242464692
2018-04-20,-0.017931542528181594,-0.014819866043586816,1.8502257233724702,1.5787727639972255
2018-04-23,0.0076970196414516785,0.0029633689508044014,1.864466947106387,1.5834512501864306
2018-04-24,0.009569057411999685,0.00587507461374237,1.882308138366024,1.5927541444284996
2018-04-25,0.001526122662027932,-0.003627813870514751,1.8851807714729043,1.586975928851022
2018-04-26,-0.009641834338931066,0.0004164433750790536,1.8670041707754244,1.5876368144630018
2018-04-27,-0.01377851631126899,-0.011181108393155503,1.8412796233551878,1.5698852751515269
2018-04-30,-4.961923619214038e-05,-0.0014205634260896632,1.8411882604666607,1.56765515354649
2018-05-01,0.0016777685032132545,0.0022630481535512725,1.8442773481385577,1.5712028326471286
2018-05-02,0.009712045900494348,0.0008468465724407598,1.8621890543969215,1.5725334003805649
2018-05-03,-0.00752842208018467,-0.008424502211384091,1.8481697092023215,1.5592855892715833
2018-05-04,-0.008744563137020062,-0.008574832896503015,1.8320082724922737,1.5459149759056543
2018-05-07,-0.006157219635477846,-0.0006477941016027888,1.8207281951845264,1.5449135413026833
2018-05-08,-0.0008830093598962696,0.002871182264987157,1.8191204751463514,1.5493492696634101
2018-05-09,-0.007534253980732522,-0.005122040749129961,1.805414759465048,1.5414134395695596
2018-05-10,-0.017805132418321414,-0.009521669953701364,1.773269110602781,1.5267366095357786
2018-05-11,-0.005098609991945298,0.0007882268542603182,1.7642279029970536,1.527940024330797
2018-05-14,0.0027454005023619388,6.463257695221714e-05,1.7690714151682225,1.528038779031998
2018-05-15,0.001059685312032487,0.0029774497989128595,1.7709460741628127,1.5325884377873578
2018-05-16,0.004530548108595618,0.0030208383635379477,1.7789694305495358,1.5372181397357405
2018-05-17,-0.0014435296593849536,0.004892197881066096,1.7764014354133983,1.5447385150616921
2018-05-18,-0.0029493887058679538,0.0009775536606513036,1.7711621370827024,1.5462485798518397
2018-05-21,-0.003901460237979992,-0.004759240701908696,1.7642520184298587,1.5388896106753402
2018-05-22,-0.007300130393813127,-0.006397229600152085,1.7513727486477726,1.5290449805065613
2018-05-23,-0.001848934107930115,-0.008519826245386872,1.7481345758370985,1.5160177829512647
2018-05-24,0.005387307956610502,0.004308093444667829,1.7575523151467316,1.5225489292239966
2018-05-25,0.011566310923114626,0.005392236070610346,1.7778807116873585,1.5307588724794272
2018-05-28,-0.0010821728401711286,-0.0018681286805394132,1.7759567374681064,1.527899217926758
2018-05-29,-0.016140948461702293,-0.017330684286236478,1.7472911112984206,1.5014196789596816
2018-05-30,-0.011386968132807113,-0.0073329463998378225,1.7273947630953284,1.4904098489302087
2018-05-31,-0.0022686076826053583,-0.005906020711750115,1.723475982064878,1.4816074574934306
2018-06-01,0.007147437590380057,0.000495380387402905,1.735794419085206,1.4823414167697027
2018-06-04,-0.007174844065237347,-0.0006230044459081402,1.7233403647989602,1.4814179114767014
2018-06-05,0.007169803551703712,0.00043535828805685295,1.73569637666729,1.4820628590425389
2018-06-06,-0.0023600507622366647,-0.0012881369358862527,1.731600045110525,1.480153759132501
2018-06-07,0.013291099555435688,0.009714740565293853,1.7546149137002858,1.4945330688992176
2018-06-08,0.007766458244804707,0.0004339021727439718,1.7682420571632507,1.4951815500450507
2018-06-11,-0.008378260322258708,-0.005641828911199659,1.7534272648955707,1.4867459915485142
2018-06-12,0.0150817932710694,0.011486090318028733,1.7798720924205822,1.5038228902874076
2018-06-13,0.009443873124462893,-0.00562814211418175,1.7966809786391744,1.4953591613463104
2018-06-14,-0.005290749797156787,0.0003498073921828354,1.7871751891158836,1.4958822490349177
2018-06-15,0.0043786076312142255,-0.0005528088787463553,1.7950005280372632,1.4950553120460923
2018-06-18,0.004123717838651396,-0.0014743145569429128,1.8024026037351188,1.492851130236108
2018-06-19,0.000443184980383907,0.00966170633495217,1.8032014014976991,1.507274619458251
2018-06-20,-0.008376103411577128,-0.005491442069755173,1.7880976000868536,1.4989975082022837
2018-06-21,0.009388298406836785,0.011099037293050187,1.8048847939370176,1.5156349374480103
2018-06-22,-0.006535565034927915,0.001189389966045451,1.7930888519856898,1.5174376184347986
2018-06-25,0.0011050696451078146,-0.005034724816948444,1.7950703400470005,1.5097977375990939
2018-06-26,0.0006843946386679099,0.0008897064547915556,1.7962988765637604,1.5111410143916653
2018-06-27,-0.009213843242208308,-0.00902429387103694,1.779748060298947,1.4975040337972179
2018-06-28,0.002383603045831739,-0.003300651944099814,1.7839902731962887,1.4925612941967679
2018-06-29,-0.005431279897619748,-0.0009573749686372507,1.7743009226879285,1.491132353374547
2018-07-02,-0.003396298510215982,-0.0017995320600238535,1.7682748671075288,1.4884490128989107
2018-07-03,-0.006007268730315651,-0.006328775669263251,1.7576523647917506,1.4790289530011371
2018-07-04,0.005980846805891874,0.005618052930729381,1.7681646143235838,1.487338215945179
2018-07-05,0.0033103364279244056,0.010820038557135037,1.774017834056946,1.5034312727892063
2018-07-06,-0.007420451415162048,0.0014050029276511111,1.7608538209096953,1.5055435981289973
2018-07-09,0.003973246552752219,0.0038163532135043754,1.7678501272835254,1.5112892842777876
2018-07-10,0.004110899356245904,0.011532172779787159,1.7751175812337145,1.52871773342432
2018-07-11,-0.016033890748970582,-0.01993478122371757,1.7466555398696364,1.4982430798556887
2018-07-12,0.010708219617007481,0.0015982471616947796,1.765359110985823,1.500637642605597
2018-07-13,0.007042535090333627,0.0005404912372677789,1.7777917144719808,1.5014487241017394
2018-07-16,-0.010463638525562239,-0.0064117463631768595,1.7591895445980066,1.4918218157054834
2018-07-17,-0.0008305555737954107,-0.008549152887304123,1.7577284399163782,1.4790680029224017
2018-07-18,-0.003919954051102533,-0.00026217418149977745,1.7508382251975898,1.478680229479353
2018-07-19,0.0012248570643757324,0.013589730363503083,1.7529827517663024,1.4987750950918204
2018-07-20,-0.00668705559574075,-0.009350559714225451,1.7412604586468665,1.4847607090669703
2018-07-23,0.001695394704567958,0.008805143468436152,1.74421258240773,1.497834240126602
2018-07-24,0.005652486123166674,-0.0033302173946511276,1.7540717198256421,1.4928461264858284
2018-07-25,0.0019722310938501035,-0.0006965241050197191,1.7575311546123256,1.4918063231736456
2018-07-26,-0.007310160677262756,-0.007642012924716696,1.7446833194768143,1.4804059199707786
2018-07-27,-0.00500353438392287,0.0006576252472988292,1.7359537364987554,1.481379472280002
2018-07-30,-0.0010003306479247813,0.002773493198857807,1.734217208772756,1.4854880681712983
2018-07-31,-0.005805321885542576,0.003530103512646557,1.724149519656383,1.4907319948187443
2018-08-01,0.0019078001639030173,0.0014096011796726066,1.7274388523925768,1.4928333323972167
2018-08-02,-0.00524529391624956,0.00200022906527024,1.718377927889429,1.495819341018282
2018-08-03,-0.00393280804752183,-0.002661928277796849,1.7116198773459415,1.49183757721595
2018-08-06,-0.004917609565915304,-0.006475462574527829,1.7032027990638943,1.482177238817414
2018-08-07,-0.0003104459425005701,0.0008704736016342807,1.7026740466656693,1.4834674349767476
2018-08-08,0.0023154796109643994,0.006527571346094954,1.7066165537048419,1.493150874498167
2018-08-09,5.481456117062411e-05,-0.001734183593799607,1.7067101011423196,1.4905614767485447
2018-08-10,-0.0016950823131677284,0.0028017150875807723,1.7038170870361686,1.4947376053269177
2018-08-13,-0.004630908621940544,-0.0006326910988538603,1.6959268657976032,1.4937918981489051
2018-08-14,0.006057648718418296,0.008006851986057953,1.7062001950027332,1.5057524687753558
2018-08-15,0.007418897540426017,0.005313619723509022,1.7188583194329132,1.513753464792163
2018-08-16,0.0012421124363342084,-0.00395497279914131,1.7209933347277773,1.5077666110143042
2018-08-17,0.0007243659578414774,-0.0014900810275012694,1.7222399637131263,1.505519916593332
2018-08-20,-0.0035628718586228625,-0.018779681138518342,1.716103843412617,1.4772467326120204
2018-08-21,0.0006413240278519416,0.0015777268258745786,1.7172044220416867,1.479577424410498
2018-08-22,-0.009234426862640366,-0.01571689748160003,1.7013470233981403,1.4563230577149484
2018-08-23,0.0012360521384631729,-0.0056773376323356745,1.7034499770246794,1.4480550200145452
2018-08-24,-0.0007687511303701711,0.002642140034373991,1.7021404479293125,1.4518809841549019
2018-08-27,-3.4654499454278564e-05,0.0017881113332945953,1.7020814611040886,1.454477108997264
2018-08-28,-0.0036405225923458184,-0.005561925357487507,1.6958849950909263,1.446387415882847
2018-08-29,-0.006492331896586545,-0.0066194382288437825,1.6848747468443548,1.4368131437284335
2018-08-30,-0.004206893768703868,0.003700370013369217,1.6777866577708087,1.4421298840003012
2018-08-31,0.008844967735650133,-0.002385895712274072,1.6926266266260959,1.4386891124935226
2018-09-03,-2.172556584634222e-08,0.01159414248155212,1.6926265898528248,1.4553694790504303
2018-09-04,-0.0010149518666755508,0.0013498064969423018,1.690908655335869,1.4573339462287043
2018-09-05,-0.0023045623365646195,0.006505849388975582,1.687011850934211,1.4668151413923096
2018-09-06,0.005859903544430001,0.013056605832724527,1.6968975776589956,1.4859667685229412
2018-09-07,0.0023714198228483863,0.004306522040128394,1.7009216342119995,1.4923661171624836
2018-09-10,-0.009687960705959453,-0.009694956890678633,1.6844431722558373,1.4778976919914837
2018-09-11,0.012699572093658906,0.0027849532255513204,1.7058348797595717,1.4820135679358302
2018-09-12,0.002989608454048276,0.003361310768900505,1.7109346581373115,1.4869950761013897
2018-09-13,-0.007025461800800159,-0.00841874534396185,1.6989145520529028,1.474476443227967
2018-09-14,-0.005361748449141834,-0.002945980618516572,1.6898053995882085,1.470132664203758
2018-09-17,-0.005261465016686062,-0.0030240048812990583,1.680914547593268,1.4656869758510487
2018-09-18,0.0050067903883023734,0.004223003974191522,1.6893305343937157,1.4718765777749885
2018-09-19,-0.007247011461945396,-0.0011882469218463254,1.67708793664795,1.4701276249621098
2018-09-20,0.0036449183392447404,-0.005015551616516595,1.6832007852247641,1.4627541239762454
2018-09-21,-0.013903761687852234,-0.007678827747173225,1.6597979626341932,1.4515218870217645
2018-09-24,-0.004520137328244522,0.002567542061098743,1.6522954479059462,1.4552487305192983
2018-09-25,0.004263245550082062,0.009121304865974775,1.6593395891216518,1.4685224978461877
2018-09-26,0.0057639906971124755,-0.006321431984125214,1.6689040070766996,1.4592393327588955
2018-09-27,-0.0023957374066697623,-0.005817719070634886,1.6649057513188048,1.4507498882640835
2018-09-28,0.007105860822641419,0.012315651456011711,1.6767363398704913,1.4686168182377917
2018-10-01,-0.0029507354020799625,-0.0028554472763805128,1.6717887345924816,1.4644232603441079
2018-10-02,-0.013308984861534534,-0.012709445156857846,1.6495389236321063,1.4458112532303373
2018-10-03,-0.00013068704133223363,0.005301485227248215,1.6493233502706144,1.453476200230727
2018-10-04,-0.0032941979119394116,0.004353810066373018,1.64389015273404,1.4598043595425252
2018-10-05,-0.007701448077387429,-0.006152122843457022,1.6312298180778304,1.4508234637952055
2018-10-08,0.002158663925031501,-0.0005247329326023842,1.6347510950395507,1.45006216894436
2018-10-09,-0.007611603421668556,0.000707440609169635,1.6223080180109712,1.4510880018084917
2018-10-10,-0.003170391856354482,0.004575667603687647,1.6171646658821708,1.4577276981684668
2018-10-11,-4.6321429453544116e-05,-0.005350521985298992,1.6170897565031854,1.4499280940708372
2018-10-12,-0.00038517724726078173,-0.010878131058742649,1.616466890322202,1.4341555862377817
2018-10-15,-0.0020576458118804486,0.002249009853157652,1.6131407739952872,1.4373810162821914
2018-10-16,-0.002693786719179747,-0.0013103422339297427,1.6087953168021314,1.435497555230308
2018-10-17,-0.002626915205317548,-0.012192119937824916,1.6045691479221802,1.4179957968664856
2018-10-18,-0.002242870768772276,0.010332810425129624,1.6009703066838317,1.4326476786191378
2018-10-19,0.010121776517495906,0.01339662756529153,1.6171749703392322,1.4518403260018777
2018-10-22,-0.0028078501996156024,0.0065953950058904864,1.6126341852759518,1.4614157864373412
2018-10-23,0.009829265924485076,0.007707981188606217,1.6284851955219444,1.4726803518279323
2018-10-24,0.0037462384224707934,0.002671585610326946,1.6345858893318335,1.4766147434644872
2018-10-25,-0.0005468522413415999,0.0052238390919289585,1.6336920123745868,1.4843283412851158
2018-10-26,0.005039977204572388,0.0051254488419691935,1.6419257828762468,1.4919361902630577
2018-10-29,0.008656989794314285,0.00832777493348312,1.656139917621628,1.5043606990706866
2018-10-30,0.0011754890546793462,-0.00308230790003787,1.65808669196781,1.4997237962034347
2018-10-31,0.008622870073588529,0.00790154379055455,1.6723841580833947,1.5115739294528727
2018-11-01,0.00283654486453074,-0.003563602392387649,1.6771279507785286,1.5061872809816037
2018-11-02,-0.006867574115537622,-0.0030745440117799783,1.6656101502753173,1.5015564418962426
2018-11-05,0.0011074308114307203,0.0018880840176238867,1.667454698275564,1.504391506615747
2018-11-06,0.004170492208296461,0.009724855462079338,1.6744088051024097,1.5190214965759647
2018-11-07,-0.007922826612855777,-0.0063630049036657865,1.6611427544605444,1.5093559553444782
2018-11-08,0.009953914719910953,0.006096690581383957,1.6776776277760428,1.5185580315813827
2018-11-09,0.0017439020200563644,0.009421463374065353,1.6806033331801247,1.5328650704573197
2018-11-12,-0.008061902969217789,-0.0048221307595736895,1.6670544721782825,1.5254733946507912
2018-11-13,0.0005305607474885843,-0.003088348624105383,1.6679389458451457,1.5207622009913122
2018-11-14,-0.005680649857809805,0.000457733784979375,1.658463968709595,1.5214583052296256
2018-11-15,-0.009731351335191946,-0.00045123654474843455,1.642324873153325,1.5207717676409949
2018-11-16,0.005578191716168727,0.007461116864259015,1.6514860761560068,1.5321184235232301
2018-11-19,-0.0003921327787827318,-0.0015510664747779151,1.650838474331843,1.5297420060011138
